symbol,reportDate,date,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,balance_date,balance_symbol,balance_reportedCurrency,balance_cik,balance_fillingDate,balance_acceptedDate,balance_calendarYear,balance_period,balance_cashAndCashEquivalents,balance_shortTermInvestments,balance_cashAndShortTermInvestments,balance_netReceivables,balance_inventory,balance_otherCurrentAssets,balance_totalCurrentAssets,balance_propertyPlantEquipmentNet,balance_goodwill,balance_intangibleAssets,balance_goodwillAndIntangibleAssets,balance_longTermInvestments,balance_taxAssets,balance_otherNonCurrentAssets,balance_totalNonCurrentAssets,balance_otherAssets,balance_totalAssets,balance_accountPayables,balance_shortTermDebt,balance_taxPayables,balance_deferredRevenue,balance_otherCurrentLiabilities,balance_totalCurrentLiabilities,balance_longTermDebt,balance_deferredRevenueNonCurrent,balance_deferredTaxLiabilitiesNonCurrent,balance_otherNonCurrentLiabilities,balance_totalNonCurrentLiabilities,balance_otherLiabilities,balance_capitalLeaseObligations,balance_totalLiabilities,balance_preferredStock,balance_commonStock,balance_retainedEarnings,balance_accumulatedOtherComprehensiveIncomeLoss,balance_othertotalStockholdersEquity,balance_totalStockholdersEquity,balance_totalEquity,balance_totalLiabilitiesAndStockholdersEquity,balance_minorityInterest,balance_totalLiabilitiesAndTotalEquity,balance_totalInvestments,balance_totalDebt,balance_netDebt,balance_link,balance_finalLink,cashflow_date,cashflow_symbol,cashflow_reportedCurrency,cashflow_cik,cashflow_fillingDate,cashflow_acceptedDate,cashflow_calendarYear,cashflow_period,cashflow_netIncome,cashflow_depreciationAndAmortization,cashflow_deferredIncomeTax,cashflow_stockBasedCompensation,cashflow_changeInWorkingCapital,cashflow_accountsReceivables,cashflow_inventory,cashflow_accountsPayables,cashflow_otherWorkingCapital,cashflow_otherNonCashItems,cashflow_netCashProvidedByOperatingActivities,cashflow_investmentsInPropertyPlantAndEquipment,cashflow_acquisitionsNet,cashflow_purchasesOfInvestments,cashflow_salesMaturitiesOfInvestments,cashflow_otherInvestingActivites,cashflow_netCashUsedForInvestingActivites,cashflow_debtRepayment,cashflow_commonStockIssued,cashflow_commonStockRepurchased,cashflow_dividendsPaid,cashflow_otherFinancingActivites,cashflow_netCashUsedProvidedByFinancingActivities,cashflow_effectOfForexChangesOnCash,cashflow_netChangeInCash,cashflow_cashAtEndOfPeriod,cashflow_cashAtBeginningOfPeriod,cashflow_operatingCashFlow,cashflow_capitalExpenditure,cashflow_freeCashFlow,cashflow_link,cashflow_finalLink
APO,2024-12-31,2024-12-31,USD,0001411494,2025-02-24,2025-02-24 16:40:05,2024,FY,26114000000,2608000000,23506000000,0.9001301984,0,1170000000,0,1170000000,0,1170000000,3778000000,172000000,339000000,1075000000,8849000000,0.3388603814,22336000000,0.8553266447,-14901000000,7435000000,0.2847131807,1062000000,4577000000,0.1752699701,9.83,9.54,586100000,604000000,https://www.sec.gov/Archives/edgar/data/1858681/000185868125000034/0001858681-25-000034-index.htm,https://www.sec.gov/Archives/edgar/data/1858681/000185868125000034/apo-20241231.htm,2024-12-31,APO,USD,0001411494,2025-02-24,2025-02-24 16:40:05,2024,FY,16166000000,189814000000,205980000000,8778000000,0,946000000,215704000000,0,1000000,0,1000000,125515000000,0,36675000000,162191000000,0,377895000000,3616000000,0,0.0,253637000000.0,12362000000,269615000000,10588000000,0.0,0,66712000000,77300000000,0,0,346915000000,1398000000,0,6022000000,-5494000000,15327000000,17253000000,17253000000,377895000000,0,377895000000,315329000000,10588000000,-5578000000,https://www.sec.gov/Archives/edgar/data/1858681/000185868125000034/0001858681-25-000034-index.htm,https://www.sec.gov/Archives/edgar/data/1858681/000185868125000034/apo-20241231.htm,2024-12-31,APO,USD,0001411494,2025-02-24,2025-02-24 16:40:05,2024,FY,6373000000,952000000,0,721000000,0,0,0,0,2136000000,-4793000000,3253000000,0,0,-97459000000,64140000000,-28482000000,-61801000000,0,0,-890000000,-1189000000,60051000000,57972000000,-3000000.0,-579000000,17112000000,17691000000,3253000000,0,3253000000,https://www.sec.gov/Archives/edgar/data/1858681/000185868125000034/0001858681-25-000034-index.htm,https://www.sec.gov/Archives/edgar/data/1858681/000185868125000034/apo-20241231.htm
AAPL,2024-09-28,2024-09-28,USD,0000320193,2024-11-01,2024-11-01 06:01:36,2024,FY,391035000000,210352000000,180683000000,0.4620634982,31370000000,0,0,26097000000,0,57467000000,267819000000,0,0,11445000000,134661000000,0.3443707085,123216000000,0.3151022287,269000000,123485000000,0.3157901467,29749000000,93736000000,0.2397125577,6.11,6.08,15343783000,15408095000,https://www.sec.gov/Archives/edgar/data/320193/000032019324000123/0000320193-24-000123-index.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019324000123/aapl-20240928.htm,2024-09-28,AAPL,USD,0000320193,2024-11-01,2024-11-01 06:01:36,2024,FY,29943000000,35228000000,65171000000,66243000000,7286000000,14287000000,152987000000,45680000000,0,0,0,91479000000,19499000000,55335000000,211993000000,0,364980000000,68960000000,22511000000,26601000000.0,8249000000.0,50071000000,176392000000,96548000000,0.0,0,35090000000,131638000000,0,12430000000,308030000000,0,83276000000,-19154000000,-7172000000,0,56950000000,56950000000,364980000000,0,364980000000,126707000000,106629000000,76686000000,https://www.sec.gov/Archives/edgar/data/320193/000032019324000123/0000320193-24-000123-index.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019324000123/aapl-20240928.htm,2024-09-28,AAPL,USD,0000320193,2024-11-01,2024-11-01 06:01:36,2024,FY,93736000000,11445000000,0,11688000000,3651000000,-5144000000,-1046000000,6020000000,3821000000,-2266000000,118254000000,-9447000000,0,-48656000000,62346000000,-1308000000,2935000000,-5998000000,0,-94949000000,-15234000000,-5802000000,-121983000000,0.0,-794000000,29943000000,30737000000,118254000000,-9447000000,108807000000,https://www.sec.gov/Archives/edgar/data/320193/000032019324000123/0000320193-24-000123-index.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019324000123/aapl-20240928.htm
AMAT,2024-10-27,2024-10-27,USD,0000006951,2024-12-13,2024-12-13 16:01:17,2024,FY,27176000000,14279000000,12897000000,0.4745731528,3233000000,961000000,836000000,1797000000,0,5030000000,19309000000,0,247000000,392000000,8259000000,0.3039078599,7867000000,0.2894833677,285000000,8152000000,0.2999705623,975000000,7177000000,0.2640933176,8.68,8.61,827000000,834000000,https://www.sec.gov/Archives/edgar/data/6951/000000695124000044/0000006951-24-000044-index.htm,https://www.sec.gov/Archives/edgar/data/6951/000000695124000044/amat-20241027.htm,2024-10-27,AMAT,USD,0000006951,2024-12-13,2024-12-13 16:01:17,2024,FY,8022000000,1449000000,9471000000,5234000000,5421000000,1094000000,21220000000,3339000000,3732000000,249000000,3981000000,2787000000,0,3082000000,13189000000,0,34409000000,4820000000,799000000,535000000.0,0.0,2314000000,8468000000,5460000000,0.0,0,1480000000,6940000000,0,0,15408000000,0,19001000000,0,-168000000,168000000,19001000000,19001000000,34409000000,0,34409000000,4236000000,6259000000,-1763000000,https://www.sec.gov/Archives/edgar/data/6951/000000695124000044/0000006951-24-000044-index.htm,https://www.sec.gov/Archives/edgar/data/6951/000000695124000044/amat-20241027.htm,2024-10-27,AMAT,USD,0000006951,2024-12-13,2024-12-13 16:01:17,2024,FY,7177000000,392000000,0,577000000,1117000000,0,0,0,1117000000,-586000000,8677000000,-1190000000,0,0,0,-1137000000,-2327000000,593000000,0,-3823000000,-1192000000,243000000,-4470000000,0.0,1880000000,8113000000,6233000000,8677000000,-1190000000,7487000000,https://www.sec.gov/Archives/edgar/data/6951/000000695124000044/0000006951-24-000044-index.htm,https://www.sec.gov/Archives/edgar/data/6951/000000695124000044/amat-20241027.htm
APTV,2024-12-31,2024-12-31,USD,0001521332,2025-02-07,2025-02-07 16:56:51,2024,FY,19713000000,16002000000,3711000000,0.1882514077,0,0,0,1465000000,404000000,1869000000,17871000000,87000000,337000000,28000000,1842000000,0.0934408766,1842000000,0.0934408766,309000000,2151000000,0.1091158119,223000000,1787000000,0.0906508395,6.96,6.96,256660000,256660000,https://www.sec.gov/Archives/edgar/data/1521332/000152133225000010/0001521332-25-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1521332/000152133225000010/aptv-20241231.htm,2024-12-31,APTV,USD,0001521332,2025-02-07,2025-02-07 16:56:51,2024,FY,1573000000,0,1573000000,3261000000,2320000000,672000000,7826000000,4193000000,5024000000,2140000000,7164000000,1611000000,2281000000,383000000,15632000000,0,23458000000,2870000000,509000000,187000000.0,0.0,1565000000,5131000000,412000000,0.0,0,3699000000,4111000000,5131000000,0,14373000000,0,2000000,7002000000,-1174000000,2966000000,8796000000,8888000000,23458000000,92000000,23458000000,1611000000,921000000,-652000000,https://www.sec.gov/Archives/edgar/data/1521332/000152133225000010/0001521332-25-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1521332/000152133225000010/aptv-20241231.htm,2024-12-31,APTV,USD,0001521332,2025-02-07,2025-02-07 16:56:51,2024,FY,1810000000,964000000,-34000000,120000000,61000000,285000000,45000000,-210000000,-59000000,-475000000,2446000000,-830000000,0,-748000000,1188000000,-117000000,-507000000,2165000000,0,-4104000000,0,-26000000,-1965000000,-40000000.0,-66000000,1574000000,1640000000,2446000000,-830000000,1616000000,https://www.sec.gov/Archives/edgar/data/1521332/000152133225000010/0001521332-25-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1521332/000152133225000010/aptv-20241231.htm
ACGL,2024-12-31,2024-12-31,USD,0000947484,2025-02-27,2025-02-27 16:14:56,2024,FY,17440000000,235000000,17205000000,0.9865252294,0,0,0,0,12456000000,12456000000,12456000000,0,141000000,235000000,4850000000,0.2780963303,4474000000,0.2565366972,0,4474000000,0.2565366972,362000000,4312000000,0.2472477064,11.47,11.19,372500000,381800000,https://www.sec.gov/Archives/edgar/data/947484/000094748425000017/0000947484-25-000017-index.htm,https://www.sec.gov/Archives/edgar/data/947484/000094748425000017/acgl-20241231.htm,2024-12-31,ACGL,USD,0000947484,2025-02-27,2025-02-27 16:14:56,2024,FY,979000000,8259000000,979000000,5634000000,0,0,6613000000,0,571000000,780000000,1351000000,38714000000,0,-38714000000,1351000000,62942000000,70906000000,4302000000,0,0.0,0.0,0,4302000000,2728000000,0.0,0,0,2728000000,43056000000,0,50086000000,0,1000000,22686000000,0,-1867000000,20820000000,91726000000,70906000000,70906000000,70906000000,40540000000,2728000000,1749000000,https://www.sec.gov/Archives/edgar/data/947484/000094748425000017/0000947484-25-000017-index.htm,https://www.sec.gov/Archives/edgar/data/947484/000094748425000017/acgl-20241231.htm,2024-12-31,ACGL,USD,0000947484,2025-02-27,2025-02-27 16:14:56,2024,FY,4312000000,235000000,0,133000000,0,0,0,0,3305000000,1993000000,6673000000,-51000000,0,-36467000000,29204000000,2853000000,-4461000000,0,7000000,-24000000,-1906000000,-2000000,-1925000000,-25000000.0,262000000,1760000000,1498000000,6673000000,-51000000,6622000000,https://www.sec.gov/Archives/edgar/data/947484/000094748425000017/0000947484-25-000017-index.htm,https://www.sec.gov/Archives/edgar/data/947484/000094748425000017/acgl-20241231.htm
ADM,2024-12-31,2024-12-31,USD,0000007084,2025-02-20,2025-02-20 16:01:46,2024,FY,85530000000,79752000000,5778000000,0.0675552438,0,0,0,3706000000,0,3706000000,83458000000,562000000,706000000,1141000000,4102000000,0.0479597802,2072000000,0.024225418,183000000,2255000000,0.0263650181,476000000,1800000000,0.0210452473,3.77,3.65,478000000,493000000,https://www.sec.gov/Archives/edgar/data/7084/000000708425000011/0000007084-25-000011-index.htm,https://www.sec.gov/Archives/edgar/data/7084/000000708425000011/adm-20241231.htm,2024-12-31,ADM,USD,0000007084,2025-02-20,2025-02-20 16:01:46,2024,FY,611000000,246000000,857000000,5950000000,11572000000,9339000000,27718000000,12195000000,4509000000,2260000000,6769000000,5276000000,0,1313000000,25553000000,0,53271000000,5535000000,2901000000,0.0,8462000000.0,3040000000,19938000000,8637000000,0.0,1268000000,997000000,10902000000,0,1381000000,30840000000,0,3223000000,21933000000,-2988000000,0,22168000000,22431000000,53271000000,263000000,53271000000,5522000000,11538000000,10927000000,https://www.sec.gov/Archives/edgar/data/7084/000000708425000011/0000007084-25-000011-index.htm,https://www.sec.gov/Archives/edgar/data/7084/000000708425000011/adm-20241231.htm,2024-12-31,ADM,USD,0000007084,2025-02-20,2025-02-20 16:01:46,2024,FY,1779000000,1141000000,-130000000,74000000,-492000000,447000000,162000000,0,-1101000000,418000000,2790000000,-1563000000,-985000000,-308000000,0,154000000,-2702000000,1826000000,0,-2327000000,-985000000,-44000000,-1530000000,-24000000.0,-1466000000,3924000000,5390000000,2790000000,-1563000000,1227000000,https://www.sec.gov/Archives/edgar/data/7084/000000708425000011/0000007084-25-000011-index.htm,https://www.sec.gov/Archives/edgar/data/7084/000000708425000011/adm-20241231.htm
ANET,2024-12-31,2024-12-31,USD,0001596532,2025-02-19,2025-02-18 19:50:17,2024,FY,7003146000,2511843000,4491303000,0.6413264838,996717000,122706000,427264000,549970000,0,1546687000,4058530000,310998000,0,62038000,3006654000,0.4293290473,2944616000,0.4204704571,320418000,3265034000,0.4662238942,412980000,2852054000,0.4072532545,2.27,2.23,1256303000,1281077000,https://www.sec.gov/Archives/edgar/data/1596532/000159653225000028/0001596532-25-000028-index.htm,https://www.sec.gov/Archives/edgar/data/1596532/000159653225000028/anet-20241231.htm,2024-12-31,ANET,USD,0001596532,2025-02-19,2025-02-18 19:50:17,2024,FY,2762357000,5541116000,8303473000,1140478000,1834572000,632292000,11910815000,98845000,268532000,62008000,330540000,0,1440418000,263303000,2133106000,0,14043921000,381083000,0,0.0,1727280000.0,623859000,2732222000,0,0.0,0,1316892000,1316892000,0,0,4049114000,0,126000,7542460000,-13188000,2465409000,9994807000,9994807000,14043921000,0,14043921000,5541116000,0,-2762357000,https://www.sec.gov/Archives/edgar/data/1596532/000159653225000028/0001596532-25-000028-index.htm,https://www.sec.gov/Archives/edgar/data/1596532/000159653225000028/anet-20241231.htm,2024-12-31,ANET,USD,0001596532,2025-02-19,2025-02-18 19:50:17,2024,FY,2852054000,1570000,-492874000,355364000,985182000,-106080000,110608000,-51635000,1032289000,6939000,3708235000,-32032000,0,-4526127000,2107433000,-6628000,-2457354000,0,0,-423619000,0,1809000,-421810000,-4767000.0,824304000,2763768000,1939464000,3708235000,-32032000,3676203000,https://www.sec.gov/Archives/edgar/data/1596532/000159653225000028/0001596532-25-000028-index.htm,https://www.sec.gov/Archives/edgar/data/1596532/000159653225000028/anet-20241231.htm
AJG,2024-12-31,2024-12-31,USD,0000354190,2025-02-18,2025-02-18 06:04:58,2024,FY,11554900000,1753900000,9801000000,0.8482115812,0,6522300000,0,6522300000,0,6522300000,8276200000,0,381300000,842300000,3098400000,0.2681459814,2282100000,0.1975006274,-407300000,1874800000,0.1622515123,404400000,1462700000,0.1265869891,6.63,6.53,220500000,223900000,https://www.sec.gov/Archives/edgar/data/354190/000095017025021775/0000950170-25-021775-index.htm,https://www.sec.gov/Archives/edgar/data/354190/000095017025021775/ajg-20241231.htm,2024-12-31,AJG,USD,0000354190,2025-02-18,2025-02-18 06:04:58,2024,FY,14987300000,0,14987300000,3895900000,0,25230100000,44113300000,1028100000,12270200000,4530100000,16800300000,0,959100000,1354400000,20141900000,0,64255200000,0,200000000,0.0,537200000.0,28523600000,29260800000,656200000,67100000.0,0,14091500000,14814800000,0,328100000,44075600000,0,250000000,4985700000,-1151100000,16095000000,20179600000,20205700000,64255200000,26100000,64255200000,0,528100000,-14459200000,https://www.sec.gov/Archives/edgar/data/354190/000095017025021775/0000950170-25-021775-index.htm,https://www.sec.gov/Archives/edgar/data/354190/000095017025021775/ajg-20241231.htm,2024-12-31,AJG,USD,0000354190,2025-02-18,2025-02-18 06:04:58,2024,FY,1470400000,842300000,108600000,117500000,0,-65000000,0,0,0,44100000,2582900000,-141900000,-1462300000,0,0,16800000,-1587400000,5268000000,8506800000,0,-525400000,-196700000,13052700000,-122900000.0,13925300000,20468600000,6543300000,2582900000,-141900000,2441000000,https://www.sec.gov/Archives/edgar/data/354190/000095017025021775/0000950170-25-021775-index.htm,https://www.sec.gov/Archives/edgar/data/354190/000095017025021775/ajg-20241231.htm
AIZ,2024-12-31,2024-12-31,USD,0001267238,2025-02-20,2025-02-20 16:31:09,2024,FY,11877500000,0,11877500000,1.0,0,0,0,8076700000,0,8076700000,8076700000,0,107000000,223500000,1257800000,0.1058977057,927300000,0.0780719848,0,927300000,0.0780719848,167100000,760200000,0.0640033677,14.55,14.46,52231729,52581102,https://www.sec.gov/Archives/edgar/data/1267238/000126723825000008/0001267238-25-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1267238/000126723825000008/aiz-20241231.htm,2024-12-31,AIZ,USD,0001267238,2025-02-20,2025-02-20 16:31:09,2024,FY,1807700000,7175100000,8982800000,2054000000,0,0,11036800000,768300000,2616000000,535600000,3151600000,1369400000,0,-1369400000,3919900000,20063900000,35020600000,3407400000,0,0.0,0.0,-3407400000,3967000000,2083100000,0.0,0,0,2083100000,23863800000,0,29913900000,0,500000,4378300000,-836100000,1564000000,5106700000,5106700000,35020600000,0,35020600000,8544500000,2083100000,275400000,https://www.sec.gov/Archives/edgar/data/1267238/000126723825000008/0001267238-25-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1267238/000126723825000008/aiz-20241231.htm,2024-12-31,AIZ,USD,0001267238,2025-02-20,2025-02-20 16:31:09,2024,FY,760200000,223500000,244900000,81100000,0,172800000,0,0,0,23000000,1332700000,0,-17900000,0,1330900000,-1970800000,-657800000,0,0,-307400000,-155900000,-14200000,-477500000,-17100000.0,180300000,1807700000,1627400000,1332700000,0,1332700000,https://www.sec.gov/Archives/edgar/data/1267238/000126723825000008/0001267238-25-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1267238/000126723825000008/aiz-20241231.htm
T,2024-12-31,2024-12-31,USD,0000732717,2025-02-12,2025-02-12 17:23:52,2024,FY,122336000000,26972000000,95364000000,0.779525242,0,0,0,28411000000,47904000000,76315000000,103287000000,0,6759000000,20580000000,44037000000,0.3599676301,19049000000,0.1557105022,-2351000000,16698000000,0.1364929375,4445000000,10948000000,0.0894912372,1.49,1.55,7199000000,7204000000,https://www.sec.gov/Archives/edgar/data/732717/000073271725000013/0000732717-25-000013-index.htm,https://www.sec.gov/Archives/edgar/data/732717/000073271725000013/t-20241231.htm,2024-12-31,T,USD,0000732717,2025-02-12,2025-02-12 17:23:52,2024,FY,3298000000,0,3298000000,9638000000,2270000000,15962000000,31168000000,149780000000,63432000000,5255000000,68687000000,295000000,0,144865000000,363627000000,0,394795000000,27433000000,5089000000,1301000000.0,4099000000.0,8950000000,46872000000,135834000000,0.0,58939000000,32925000000,227698000000,0,0,274570000000,0,7621000000,1871000000,795000000,107958000000,118245000000,120225000000,394795000000,1980000000,394795000000,295000000,140923000000,137625000000,https://www.sec.gov/Archives/edgar/data/732717/000073271725000013/0000732717-25-000013-index.htm,https://www.sec.gov/Archives/edgar/data/732717/000073271725000013/t-20241231.htm,2024-12-31,T,USD,0000732717,2025-02-12,2025-02-12 17:23:52,2024,FY,56000000,20580000000,1570000000,0,0,123000000,0,-810000000,-313000000,16565000000,38771000000,-20263000000,-380000000,0,0,2575000000,-18068000000,-12274000000,15000000,-215000000,-8208000000,-4026000000,-24708000000,0.0,-3427000000,3406000000,6833000000,38771000000,-20263000000,18508000000,https://www.sec.gov/Archives/edgar/data/732717/000073271725000013/0000732717-25-000013-index.htm,https://www.sec.gov/Archives/edgar/data/732717/000073271725000013/t-20241231.htm
ATO,2024-09-30,2024-09-30,USD,0000731802,2024-11-18,2024-11-18 16:20:38,2024,FY,4165187000,1752830000,2412357000,0.5791713553,0,0,0,0,1056995000,1056995000,2809825000,22887000,190632000,669972000,2096380000,0.5033099354,1355362000,0.3254024369,-119586000,1235776000,0.2966916011,192881000,1042895000,0.2503837163,6.83,6.83,152508000,152666000,https://www.sec.gov/Archives/edgar/data/731802/000073180224000030/0000731802-24-000030-index.htm,https://www.sec.gov/Archives/edgar/data/731802/000073180224000030/ato-20240930.htm,2024-09-30,ATO,USD,0000731802,2024-11-18,2024-11-18 16:20:38,2024,FY,307340000,0,307340000,365882000,186469000,331142000,1132314000,22453923000,731257000,82844000,814101000,110594000,0,683533000,24062151000,0,25194465000,341948000,45849000,215857000.0,0.0,602221000,1205875000,8085015000,7973000.0,2770657000,967276000,11830921000,0,307728000,13036796000,0,776000,4216619000,465715000,7474559000,12157669000,12157669000,25194465000,0,25194465000,110594000,8129213000,7821873000,https://www.sec.gov/Archives/edgar/data/731802/000073180224000030/0000731802-24-000030-index.htm,https://www.sec.gov/Archives/edgar/data/731802/000073180224000030/ato-20240930.htm,2024-09-30,ATO,USD,0000731802,2024-11-18,2024-11-18 16:20:38,2024,FY,1042895000,669972000,172707000,10709000,-98967000,-40909000,0,-4563000,-53495000,-63570000,1733746000,-2937124000,0,-19734000,5977000,28112000,-2922769000,988349000,749987000,0,-492950000,233245000,1478631000,0.0,289608000,308856000,19248000,1733746000,-2937124000,-1203378000,https://www.sec.gov/Archives/edgar/data/731802/000073180224000030/0000731802-24-000030-index.htm,https://www.sec.gov/Archives/edgar/data/731802/000073180224000030/ato-20240930.htm
ADSK,2025-01-31,2025-01-31,USD,0000769397,2025-03-06,2025-03-06 16:24:13,2025,FY,6131000000,578000000,5553000000,0.9057250041,1485000000,650000000,2000000000,2650000000,64000000,4199000000,4777000000,30000000,0,180000000,1534000000,0.2502038819,1354000000,0.2208448866,30000000,1384000000,0.2257380525,272000000,1112000000,0.1813733486,5.17,5.12,215000000,217000000,https://www.sec.gov/Archives/edgar/data/769397/000076939725000019/0000769397-25-000019-index.htm,https://www.sec.gov/Archives/edgar/data/769397/000076939725000019/adsk-20250131.htm,2025-01-31,ADSK,USD,0000769397,2025-03-06,2025-03-06 16:24:13,2025,FY,1599000000,287000000,1886000000,1008000000,0,588000000,3482000000,286000000,4242000000,574000000,4816000000,267000000,1205000000,777000000,7351000000,0,10833000000,242000000,358000000,62000000.0,3787000000.0,702000000,5151000000,2201000000,341000000.0,32000000,487000000,3061000000,0,214000000,8212000000,0,4239000000,-1333000000,-285000000,0,2621000000,2621000000,10833000000,0,10833000000,554000000,2559000000,960000000,https://www.sec.gov/Archives/edgar/data/769397/000076939725000019/0000769397-25-000019-index.htm,https://www.sec.gov/Archives/edgar/data/769397/000076939725000019/adsk-20250131.htm,2025-01-31,ADSK,USD,0000769397,2025-03-06,2025-03-06 16:24:13,2025,FY,1112000000,180000000,-121000000,683000000,-458000000,-132000000,0,238000000,-564000000,211000000,1607000000,-40000000,-825000000,-815000000,861000000,-84000000,-903000000,0,121000000,-852000000,0,-256000000,-987000000,-10000000.0,-293000000,1599000000,1892000000,1607000000,-40000000,1567000000,https://www.sec.gov/Archives/edgar/data/769397/000076939725000019/0000769397-25-000019-index.htm,https://www.sec.gov/Archives/edgar/data/769397/000076939725000019/adsk-20250131.htm
