symbol,reportDate,date,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,balance_date,balance_symbol,balance_reportedCurrency,balance_cik,balance_fillingDate,balance_acceptedDate,balance_calendarYear,balance_period,balance_cashAndCashEquivalents,balance_shortTermInvestments,balance_cashAndShortTermInvestments,balance_netReceivables,balance_inventory,balance_otherCurrentAssets,balance_totalCurrentAssets,balance_propertyPlantEquipmentNet,balance_goodwill,balance_intangibleAssets,balance_goodwillAndIntangibleAssets,balance_longTermInvestments,balance_taxAssets,balance_otherNonCurrentAssets,balance_totalNonCurrentAssets,balance_otherAssets,balance_totalAssets,balance_accountPayables,balance_shortTermDebt,balance_taxPayables,balance_deferredRevenue,balance_otherCurrentLiabilities,balance_totalCurrentLiabilities,balance_longTermDebt,balance_deferredRevenueNonCurrent,balance_deferredTaxLiabilitiesNonCurrent,balance_otherNonCurrentLiabilities,balance_totalNonCurrentLiabilities,balance_otherLiabilities,balance_capitalLeaseObligations,balance_totalLiabilities,balance_preferredStock,balance_commonStock,balance_retainedEarnings,balance_accumulatedOtherComprehensiveIncomeLoss,balance_othertotalStockholdersEquity,balance_totalStockholdersEquity,balance_totalEquity,balance_totalLiabilitiesAndStockholdersEquity,balance_minorityInterest,balance_totalLiabilitiesAndTotalEquity,balance_totalInvestments,balance_totalDebt,balance_netDebt,balance_link,balance_finalLink,cashflow_date,cashflow_symbol,cashflow_reportedCurrency,cashflow_cik,cashflow_fillingDate,cashflow_acceptedDate,cashflow_calendarYear,cashflow_period,cashflow_netIncome,cashflow_depreciationAndAmortization,cashflow_deferredIncomeTax,cashflow_stockBasedCompensation,cashflow_changeInWorkingCapital,cashflow_accountsReceivables,cashflow_inventory,cashflow_accountsPayables,cashflow_otherWorkingCapital,cashflow_otherNonCashItems,cashflow_netCashProvidedByOperatingActivities,cashflow_investmentsInPropertyPlantAndEquipment,cashflow_acquisitionsNet,cashflow_purchasesOfInvestments,cashflow_salesMaturitiesOfInvestments,cashflow_otherInvestingActivites,cashflow_netCashUsedForInvestingActivites,cashflow_debtRepayment,cashflow_commonStockIssued,cashflow_commonStockRepurchased,cashflow_dividendsPaid,cashflow_otherFinancingActivites,cashflow_netCashUsedProvidedByFinancingActivities,cashflow_effectOfForexChangesOnCash,cashflow_netChangeInCash,cashflow_cashAtEndOfPeriod,cashflow_cashAtBeginningOfPeriod,cashflow_operatingCashFlow,cashflow_capitalExpenditure,cashflow_freeCashFlow,cashflow_link,cashflow_finalLink
FDS,2024-08-31,2024-08-31,USD,0001013237,2024-10-29,2024-10-29 16:54:42,2024,FY,2203056000,1011945000,1191111000,0.5406630608,0,0,0,485135000,4677000,489812000,1501757000,14447000,65778000,125187000,831163000,0.3772772912,701299000,0.3183300833,-49796000,651503000,0.2957269357,114377000,537126000,0.2438095082,14.11,13.91,38059000,38618000,https://www.sec.gov/Archives/edgar/data/1013237/000101323724000141/0001013237-24-000141-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000101323724000141/fds-20240831.htm,2024-08-31,FDS,USD,0001013237,2024-10-29,2024-10-29 16:54:42,2024,FY,422979000,69619000.0,492598000,228054000,0.0,55103000,835848000,213007000,1011129000.0,1844141000,2855270000,0,0.0,150915000.0,3219192000,0.0,4055040000,178250000.0,155915000,0.0,159761000.0,173140000,667066000,1418652000,0.0,0,56862000,1475514000,0,208594000,2142580000,0,0.0,1888504000,0,23956000,1912460000,1912460000,4055040000,0,4055040000,69619000,1574567000,1151588000,https://www.sec.gov/Archives/edgar/data/1013237/000101323724000141/0001013237-24-000141-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000101323724000141/fds-20240831.htm,2024-08-31,FDS,USD,0001013237,2024-10-29,2024-10-29 16:54:42,2024,FY,537126000,155594000,-32020000.0,63501000,-28540000,2195000,0.0,0,-30735000.0,4677000,700338000,-85681000,0,0,0,-58636000,-144317000,-250000000,0,-235235000,-150667000,75052000,-560850000,2364000,-2465000,422979000,425444000,700338000,-85681000,614657000,https://www.sec.gov/Archives/edgar/data/1013237/000101323724000141/0001013237-24-000141-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000101323724000141/fds-20240831.htm
FICO,2024-09-30,2024-09-30,USD,0000814547,2024-11-06,2024-11-06 16:16:04,2024,FY,1717526000,348206000,1369320000,0.79726304,171940000,0,0,462834000,917000,635691000,983897000,0,105638000,13827000,761490000,0.4433644673,733629000,0.4271428788,-91604000,642025000,0.3738080239,129214000,512811000,0.2985753927,20.78,20.45,24676000,25079000,https://www.sec.gov/Archives/edgar/data/814547/000162828024045719/0001628280-24-045719-index.htm,https://www.sec.gov/Archives/edgar/data/814547/000162828024045719/fico-20240930.htm,2024-09-30,FICO,USD,0000814547,2024-11-06,2024-11-06 16:16:04,2024,FY,150667000,0.0,150667000,426642000,0.0,40104000,617413000,68045000,782752000.0,0,782752000,45289000,86513000.0,117872000.0,1100471000,0.0,1717884000,22473000.0,26555000,0.0,156897000.0,174360000,380285000,2215984000,0.0,0,84294000,2300278000,0,33518000,2680563000,0,244000.0,3900870000,-91629000,-4772164000,-962679000,-962679000,1717884000,0,1717884000,45289000,2242539000,2091872000,https://www.sec.gov/Archives/edgar/data/814547/000162828024045719/0001628280-24-045719-index.htm,https://www.sec.gov/Archives/edgar/data/814547/000162828024045719/fico-20240930.htm,2024-09-30,FICO,USD,0000814547,2024-11-06,2024-11-06 16:16:04,2024,FY,512811000,13827000,-27330000.0,149439000,-20485000,-34144000,0.0,3316000,10343000.0,4702000,632964000,-8884000,0,-18372000,15930000,-16667000,-27993000,343667000,0,-821702000,0,-114888000,-592923000,1841000,13889000,150667000,136778000,632964000,-8884000,624080000,https://www.sec.gov/Archives/edgar/data/814547/000162828024045719/0001628280-24-045719-index.htm,https://www.sec.gov/Archives/edgar/data/814547/000162828024045719/fico-20240930.htm
FAST,2024-12-31,2024-12-31,USD,0000815556,2025-02-06,2025-02-06 12:30:33,2024,FY,7546000000,4144100000,3401900000,0.4508216274,0,0,0,1891900000,0,1891900000,6036000000,5400000,7300000,175400000,1690800000,0.2240657302,1510000000,0.2001060164,-1900000,1508100000,0.1998542274,357500000,1150600000,0.1524781341,2.0,2.0,572700000,574282211,https://www.sec.gov/Archives/edgar/data/815556/000081555625000065/0000815556-25-000065-index.htm,https://www.sec.gov/Archives/edgar/data/815556/000081555625000065/fast-20241231.htm,2024-12-31,FAST,USD,0000815556,2025-02-06,2025-02-06 12:30:33,2024,FY,255800000,0.0,255800000,1108600000,1645000000.0,202500000,3211900000,1335800000,0.0,0,0,0,0.0,150300000.0,1486100000,0.0,4698000000,287700000.0,173800000,18800000.0,0.0,206800000,687100000,311600000,0.0,68900000,14100000,394600000,0,285400000,1081700000,0,5700000.0,3613500000,-91500000,88600000,3616300000,3616300000,4698000000,0,4698000000,0,485400000,229600000,https://www.sec.gov/Archives/edgar/data/815556/000081555625000065/0000815556-25-000065-index.htm,https://www.sec.gov/Archives/edgar/data/815556/000081555625000065/fast-20241231.htm,2024-12-31,FAST,USD,0000815556,2025-02-06,2025-02-06 12:30:33,2024,FY,1150600000,175400000,-4099999.9999999995,8000000,-154100000,-31900000,-133900000.0,27500000,-15800000.0,-2500000,1173300000,-226500000,0,0,0,12000000,-214500000,-60000000,0,0,-893300000,39600000,-913700000,-10600000,34500000,255800000,221300000,1173300000,-226500000,946800000,https://www.sec.gov/Archives/edgar/data/815556/000081555625000065/0000815556-25-000065-index.htm,https://www.sec.gov/Archives/edgar/data/815556/000081555625000065/fast-20241231.htm
FRT,2024-12-31,2024-12-31,USD,0000034903,2025-02-13,2025-02-13 16:13:16,2024,FY,1202452000,391799000,810653000,0.6741666195,0,49739000,0,49739000,288558000,338297000,784136000,4294000,175476000,342598000,814954000,0.6777434775,472356000,0.3928273228,-177148000,295208000,0.2455050181,-9126000,295208000,0.2455050181,3.42,3.42,83559000,83566000,https://www.sec.gov/Archives/edgar/data/34903/000003490325000016/0000034903-25-000016-index.htm,https://www.sec.gov/Archives/edgar/data/34903/000003490325000016/frt-20241231.htm,2024-12-31,FRT,USD,0000034903,2025-02-13,2025-02-13 16:13:16,2024,FY,123409000,0.0,123409000,238224000,0.0,0,361633000,92436000,0.0,0,0,33458000,0.0,8037230000.0,8163124000,0.0,8524757000,183564000.0,0,0.0,0.0,505470000,689034000,3713122000,0.0,0,1075957000,4789079000,-377786000,87620000,5100327000,0,862000.0,-1242654000,4740000,4408646000,3171594000,3351880000,8524757000,180286000,8524757000,33458000,4561252000,4437843000,https://www.sec.gov/Archives/edgar/data/34903/000003490325000016/0000034903-25-000016-index.htm,https://www.sec.gov/Archives/edgar/data/34903/000003490325000016/frt-20241231.htm,2024-12-31,FRT,USD,0000034903,2025-02-13,2025-02-13 16:13:16,2024,FY,304334000,342598000,0.0,16357000,-2535000,-796000,0.0,1550000,-3289000.0,-86191000,574563000,0,0,0,0,-446826000,-446826000,-132891000,304045000,0,-371586000,-45157000,-252298000,0,-124561000,135443000,260004000,574563000,0,327803000,https://www.sec.gov/Archives/edgar/data/34903/000003490325000016/0000034903-25-000016-index.htm,https://www.sec.gov/Archives/edgar/data/34903/000003490325000016/frt-20241231.htm
FDX,2024-05-31,2024-05-31,USD,0001048911,2024-07-15,2024-07-15 16:16:29,2024,FY,87693000000,68741000000,18952000000,0.2161175921,0,-722000000,0,-722000000,14115000000,12597000000,82134000000,370000000,745000000,4287000000,10868000000,0.1239323549,5559000000,0.0633916048,277000000,5836000000,0.0665503518,1505000000,4331000000,0.0493882066,17.44,17.21,248000000,251000000,https://www.sec.gov/Archives/edgar/data/1048911/000095017024083577/0000950170-24-083577-index.htm,https://www.sec.gov/Archives/edgar/data/1048911/000095017024083577/fdx-20240531.htm,2024-05-31,FDX,USD,0001048911,2024-07-15,2024-07-15 16:16:29,2024,FY,6501000000,0.0,6501000000,10087000000,614000000.0,1005000000,18207000000,58606000000,6423000000.0,0,6423000000,0,1313000000.0,2458000000.0,68800000000,0.0,87007000000,3189000000.0,4994000000,334000000.0,0.0,4838000000,13355000000,34775000000,413000000.0,4482000000,6813000000,46070000000,0,17516000000,59425000000,0,32000000.0,38649000000,-1359000000,-9740000000,27582000000,27582000000,87007000000,0,87007000000,437000000,37719000000,31218000000,https://www.sec.gov/Archives/edgar/data/1048911/000095017024083577/0000950170-24-083577-index.htm,https://www.sec.gov/Archives/edgar/data/1048911/000095017024083577/fdx-20240531.htm,2024-05-31,FDX,USD,0001048911,2024-07-15,2024-07-15 16:16:29,2024,FY,4331000000,4287000000,0.0,163000000,-3431000000,-270000000,0.0,-2553000000,-608000000.0,2962000000,8312000000,-5176000000,0,-176000000,38000000,114000000,-5200000000,-147000000,491000000,-2500000000,-1259000000,-11000000,-3426000000,-41000000,-355000000,6501000000,6856000000,8312000000,-5176000000,3136000000,https://www.sec.gov/Archives/edgar/data/1048911/000095017024083577/0000950170-24-083577-index.htm,https://www.sec.gov/Archives/edgar/data/1048911/000095017024083577/fdx-20240531.htm
FIS,2024-12-31,2024-12-31,USD,0001136893,2025-02-13,2025-02-13 16:16:19,2024,FY,10127000000,6323000000,3804000000,0.3756295053,0,0,0,2185000000,-90000000,2185000000,8508000000,101000000,351000000,1737000000,3385000000,0.334254962,1709000000,0.1687567888,-412000000,1297000000,0.128073467,362000000,1450000000,0.1431815938,2.62,2.61,553000000,555000000,https://www.sec.gov/Archives/edgar/data/1136893/000113689325000014/0001136893-25-000014-index.htm,https://www.sec.gov/Archives/edgar/data/1136893/000113689325000014/fis-20241231.htm,2024-12-31,FIS,USD,0001136893,2025-02-13,2025-02-13 16:16:19,2024,FY,834000000,0.0,834000000,2246000000,0.0,1753000000,5186000000,876000000,17260000000.0,3844000000,21104000000,4049000000,0.0,2569000000.0,28598000000,0.0,33784000000,214000000.0,1678000000,479000000.0,902000000.0,2821000000,6094000000,9863000000,117000000.0,863000000,1147000000,11990000000,0,251000000,18084000000,0,6000000.0,0,0,15692000000,15698000000,15700000000,33784000000,2000000,33784000000,4049000000,11541000000,10707000000,https://www.sec.gov/Archives/edgar/data/1136893/000113689325000014/0001136893-25-000014-index.htm,https://www.sec.gov/Archives/edgar/data/1136893/000113689325000014/fis-20241231.htm,2024-12-31,FIS,USD,0001136893,2025-02-13,2025-02-13 16:16:19,2024,FY,790000000,1737000000,0.0,186000000,0,0,0.0,0,-681000000.0,-538000000,2175000000,0,9169000000,0,0,-1030000000,8139000000,-7745000000,0,-4045000000,-800000000,-25000000,-12615000000,-63000000,-2468000000,1946000000,4414000000,2175000000,-817000000,1358000000,https://www.sec.gov/Archives/edgar/data/1136893/000113689325000014/0001136893-25-000014-index.htm,https://www.sec.gov/Archives/edgar/data/1136893/000113689325000014/fis-20241231.htm
FITB,2024-12-31,2024-12-31,USD,0000035527,2025-02-24,2025-02-24 17:25:04,2024,FY,8253000000,0,8253000000,1.0,0,3048000000,115000000,3163000000,5090000000,8253000000,8253000000,10426000000,4796000000,495000000,0,0.0,2879000000,0.348842845,37000000,2916000000,0.3533260632,602000000,2314000000,0.2803828911,3.16,3.14,682160985,687300837,https://www.sec.gov/Archives/edgar/data/35527/000003552725000079/0000035527-25-000079-index.htm,https://www.sec.gov/Archives/edgar/data/35527/000003552725000079/fitb-20241231.htm,2024-12-31,FITB,USD,0000035527,2025-02-24,2025-02-24 17:25:04,2024,FY,3014000000,39547000000.0,42561000000,0,0.0,0,42561000000,2475000000,4918000000.0,90000000,5008000000,87592000000,0.0,-87592000000.0,7483000000,162883000000.0,212927000000,0.0,4450000000,0.0,0.0,-292000000,4158000000,0,0.0,0,188832000000,188832000000,292000000,0,193282000000,2116000000,2051000000.0,24150000000,-4636000000,-4036000000,19645000000,19645000000,212927000000,0,212927000000,127139000000,18495000000,15481000000,https://www.sec.gov/Archives/edgar/data/35527/000003552725000079/0000035527-25-000079-index.htm,https://www.sec.gov/Archives/edgar/data/35527/000003552725000079/fitb-20241231.htm,2024-12-31,FITB,USD,0000035527,2025-02-24,2025-02-24 17:25:04,2024,FY,2314000000,495000000,72000000.0,164000000,-558000000,0,0.0,0,-558000000.0,337000000,2824000000,-414000000,6000000,-7129000000,11569000000,-2993000000,1039000000,-433000000,0,-625000000,-1176000000,-1757000000,-3991000000,0,-128000000,3014000000,3142000000,2824000000,-414000000,2410000000,https://www.sec.gov/Archives/edgar/data/35527/000003552725000079/0000035527-25-000079-index.htm,https://www.sec.gov/Archives/edgar/data/35527/000003552725000079/fitb-20241231.htm
FSLR,2024-12-31,2024-12-31,USD,0001274494,2025-02-25,2025-02-25 16:11:24,2024,FY,4206289000,2348425000,1857864000,0.4416871974,191375000,0,0,188262000,83807000,464559000,2812984000,89090000,38870000,423498000,1868706000,0.4442647664,1394420000,0.3315083676,11918000,1406338000,0.334341744,114294000,1292044000,0.3071695739,12.07,12.02,107015000,107525000,https://www.sec.gov/Archives/edgar/data/1274494/000127449425000010/0001274494-25-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1274494/000127449425000010/fslr-20241231.htm,2024-12-31,FSLR,USD,0001274494,2025-02-25,2025-02-25 16:11:24,2024,FY,1621376000,171583000.0,1792959000,1808739000,1084384000.0,402951000,5089033000,5413683000,28335000.0,54654000,82989000,0,208808000.0,1329848000.0,7035328000,0.0,12124361000,482190000.0,249705000,77363000.0,712000000.0,556184000,2077442000,469097000,1327825000.0,54696000,217724000,2069342000,0,109024000,4146784000,0,107000.0,0,-184058000,8161528000,7977577000,7977577000,12124361000,0,12124361000,171583000,718802000,-902574000,https://www.sec.gov/Archives/edgar/data/1274494/000127449425000010/0001274494-25-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1274494/000127449425000010/fslr-20241231.htm,2024-12-31,FSLR,USD,0001274494,2025-02-25,2025-02-25 16:11:24,2024,FY,1292044000,423498000,-54754000.0,28104000,-483120000,-505336000,-276807000.0,268731000,30292000.0,12227000,1217999000,-1526076000,0,-2516097000,2491857000,-12991000,-1563307000,52640000,0,0,0,-27791000,24849000,-6387000,-326846000,1638223000,1965069000,1217999000,-1526076000,-308077000,https://www.sec.gov/Archives/edgar/data/1274494/000127449425000010/0001274494-25-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1274494/000127449425000010/fslr-20241231.htm
FE,2024-12-31,2024-12-31,USD,0001031296,2025-02-27,2025-02-27 17:23:08,2024,FY,13472000000,4376000000,9096000000,0.6751781473,0,0,0,0,6721000000,6721000000,11097000000,0,1011000000,1588000000,4103000000,0.304557601,2375000000,0.1762915677,-871000000,1504000000,0.1116389549,377000000,978000000,0.0725950119,1.7,1.7,575000000,577000000,https://www.sec.gov/Archives/edgar/data/1031296/000103129625000006/0001031296-25-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1031296/000103129625000006/fe-20241231.htm,2024-12-31,FE,USD,0001031296,2025-02-27,2025-02-27 17:23:08,2024,FY,111000000,0.0,111000000,1833000000,549000000.0,283000000,2776000000,41102000000,5618000000.0,0,5618000000,652000000,0.0,1896000000.0,49268000000,0.0,52044000000,1575000000.0,1527000000,727000000.0,233000000.0,935000000,4997000000,22496000000,0.0,5613000000,5218000000,33327000000,0,0,38324000000,0,58000000.0,43000000,-14000000,12368000000,12455000000,13720000000,52044000000,1265000000,52044000000,652000000,24023000000,23912000000,https://www.sec.gov/Archives/edgar/data/1031296/000103129625000006/0001031296-25-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1031296/000103129625000006/fe-20241231.htm,2024-12-31,FE,USD,0001031296,2025-02-27,2025-02-27 17:23:08,2024,FY,1127000000,1588000000,316000000.0,0,-395000000,-249000000,-37000000.0,124000000,-233000000.0,255000000,2891000000,-4030000000,0,-134000000,121000000,-307000000,-4350000000,-885000000,0,0,-970000000,3289000000,1434000000,0,-25000000,154000000,179000000,2891000000,-4030000000,-1139000000,https://www.sec.gov/Archives/edgar/data/1031296/000103129625000006/0001031296-25-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1031296/000103129625000006/fe-20241231.htm
FI,2024-12-31,2024-12-31,USD,0000798354,2025-02-20,2025-02-20 07:34:30,2024,FY,20456000000,8013000000,12443000000,0.6082811889,0,0,0,6564000000,0,6564000000,14577000000,43000000,1238000000,3095000000,8825000000,0.4314137661,5879000000,0.2873973406,-1373000000,4506000000,0.2202776691,641000000,3131000000,0.1530602268,5.41,5.38,578700000,582100000,https://www.sec.gov/Archives/edgar/data/798354/000079835425000047/0000798354-25-000047-index.htm,https://www.sec.gov/Archives/edgar/data/798354/000079835425000047/fi-20241231.htm,2024-12-31,FI,USD,0000798354,2025-02-20,2025-02-20 07:34:30,2024,FY,1236000000,0.0,1236000000,3725000000,0.0,18516000000,23477000000,2374000000,36584000000.0,4072000000,40656000000,1506000000,76000000.0,9087000000.0,53699000000,0.0,77176000000,511000000.0,784000000,1127000000.0,0.0,19735000000,22157000000,23074000000,0.0,2477000000,1782000000,27333000000,0,0,49490000000,0,8000000.0,23575000000,-1413000000,4898000000,27068000000,27686000000,77176000000,618000000,77176000000,1506000000,24956000000,23720000000,https://www.sec.gov/Archives/edgar/data/798354/000079835425000047/0000798354-25-000047-index.htm,https://www.sec.gov/Archives/edgar/data/798354/000079835425000047/fi-20241231.htm,2024-12-31,FI,USD,0000798354,2025-02-20,2025-02-20 07:34:30,2024,FY,3180000000,3095000000,-662000000.0,367000000,0,-169000000,0.0,426000000,0.0,651000000,6631000000,-1569000000,0,-155000000,61000000,-741000000,-2404000000,1665000000,97000000,-5837000000,0,-90000000,-4165000000,-32000000,30000000,2993000000,2963000000,6631000000,-1569000000,5062000000,https://www.sec.gov/Archives/edgar/data/798354/000079835425000047/0000798354-25-000047-index.htm,https://www.sec.gov/Archives/edgar/data/798354/000079835425000047/fi-20241231.htm
F,2024-12-31,2024-12-31,USD,0000037996,2025-02-06,2025-02-05 20:44:08,2024,FY,184992000000,158434000000,26558000000,0.1435629649,0,0,0,10287000000,0,21339000000,179773000000,1540000000,1136000000,5867000000,14215000000,0.0768411607,5219000000,0.0282120308,2014000000,7233000000,0.0390989881,1339000000,5879000000,0.0317797526,1.48,1.46,3978000000,4021000000,https://www.sec.gov/Archives/edgar/data/37996/000003799625000013/0000037996-25-000013-index.htm,https://www.sec.gov/Archives/edgar/data/37996/000003799625000013/f-20241231.htm,2024-12-31,F,USD,0000037996,2025-02-06,2025-02-05 20:44:08,2024,FY,22935000000,15413000000.0,38348000000,66908000000,14951000000.0,4267000000,124474000000,64875000000,0.0,0,0,6821000000,16375000000.0,72651000000.0,160722000000,0.0,285196000000,24128000000.0,55507000000,0.0,3331000000.0,23893000000,106859000000,105355000000,4910000000.0,1074000000,22140000000,133479000000,0,2340000000,240338000000,0,41000000.0,33740000000,-9639000000,20693000000,44835000000,44858000000,285196000000,23000000,285196000000,22234000000,160862000000,137927000000,https://www.sec.gov/Archives/edgar/data/37996/000003799625000013/0000037996-25-000013-index.htm,https://www.sec.gov/Archives/edgar/data/37996/000003799625000013/f-20241231.htm,2024-12-31,F,USD,0000037996,2025-02-06,2025-02-05 20:44:08,2024,FY,5894000000,5867000000,350000000.0,511000000,0,-2497000000,27000000.0,8425000000,0.0,2801000000,15423000000,0,0,-12568000000,12346000000,-24148000000,-24370000000,11356000000,0,-426000000,-3118000000,-327000000,7485000000,-458000000,-1920000000,23190000000,25110000000,15423000000,-8684000000,6739000000,https://www.sec.gov/Archives/edgar/data/37996/000003799625000013/0000037996-25-000013-index.htm,https://www.sec.gov/Archives/edgar/data/37996/000003799625000013/f-20241231.htm
FTNT,2024-12-31,2024-12-31,USD,0001262039,2025-02-21,2025-02-21 17:25:20,2024,FY,5955800000,1157600000,4798200000,0.8056348433,716800000,237800000,2044800000,2282600000,0,2994800000,4152400000,155200000,20000000,122800000,1803400000,0.3027972732,1803400000,0.3027972732,255100000,2058500000,0.3456294704,283900000,1745200000,0.2930252863,2.28,2.26,764400000,771900000,https://www.sec.gov/Archives/edgar/data/1262039/000126203925000011/0001262039-25-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1262039/000126203925000011/ftnt-20241231.htm,2024-12-31,FTNT,USD,0001262039,2025-02-21,2025-02-21 17:25:20,2024,FY,2875900000,1190600000.0,4066500000,1463400000,315500000.0,126100000,5971500000,1349500000,235400000.0,115000000,350400000,0,1335600000.0,756100000.0,3791600000,0.0,9763100000,190900000.0,0,0.0,3276200000.0,593600000,4060700000,994300000,0.0,0,3214300000,4208600000,0,0,8269300000,0,800000.0,-117100000,-26100000,1636200000,1493800000,1493800000,9763100000,0,9763100000,1190600000,994300000,-1881600000,https://www.sec.gov/Archives/edgar/data/1262039/000126203925000011/0001262039-25-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1262039/000126203925000011/ftnt-20241231.htm,2024-12-31,FTNT,USD,0001262039,2025-02-21,2025-02-21 17:25:20,2024,FY,1745200000,122800000,0.0,257900000,-20600000,-45400000,131200000.0,-10200000,-96200000.0,152800000,2258100000,-378900000,-275500000,-1965300000,1892200000,100000,-727400000,0,63100000,-600000,0,-112600000,-50100000,-2600000,1478000000,2875900000,1397900000,2258100000,-378900000,1879200000,https://www.sec.gov/Archives/edgar/data/1262039/000126203925000011/0001262039-25-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1262039/000126203925000011/ftnt-20241231.htm
FTV,2024-12-31,2024-12-31,USD,0001659166,2025-02-25,2025-02-25 16:16:41,2024,FY,6231800000,2500800000,3731000000,0.5987034244,414000000,0,0,2173500000,-63100000,2524400000,5088300000,0,152800000,543900000,1666300000,0.2673866299,1206600000,0.1936198209,-237000000,969600000,0.1555890754,136700000,832900000,0.1336531981,2.39,2.36,349200000,352800000,https://www.sec.gov/Archives/edgar/data/1659166/000165916625000024/0001659166-25-000024-index.htm,https://www.sec.gov/Archives/edgar/data/1659166/000165916625000024/ftv-20241231.htm,2024-12-31,FTV,USD,0001659166,2025-02-25,2025-02-25 16:16:41,2024,FY,813300000,0.0,813300000,945400000,544800000.0,288800000,2592300000,433100000,10156000000.0,3340000000,13496000000,0,0.0,494700000.0,14423800000,-1.9073486328125e-06,17016099999,677400000.0,413000000,145800000.0,0.0,1002200000,2238400000,3331100000,0.0,0,1251000000,4582100000,0,36800000,6820500000,0,3700000.0,8227600000,-465400000,2422700000,10188600000,10195600000,17016100000,7000000,17016100000,0,3876900000,3063600000,https://www.sec.gov/Archives/edgar/data/1659166/000165916625000024/0001659166-25-000024-index.htm,https://www.sec.gov/Archives/edgar/data/1659166/000165916625000024/ftv-20241231.htm,2024-12-31,FTV,USD,0001659166,2025-02-25,2025-02-25 16:16:41,2024,FY,832900000,543900000,0.0,109200000,103900000,-4500000,8800000.0,74300000,25300000.0,-63100000,1526800000,-120400000,-1721800000,0,0,46200000,-1796000000,137000000,0,-889600000,-111200000,71100000,-792700000,-13600000,-1075500000,813300000,1888800000,1526800000,-120400000,1406400000,https://www.sec.gov/Archives/edgar/data/1659166/000165916625000024/0001659166-25-000024-index.htm,https://www.sec.gov/Archives/edgar/data/1659166/000165916625000024/ftv-20241231.htm
FOXA,2024-06-30,2024-06-30,USD,0001754301,2024-08-08,2024-08-08 16:07:28,2024,FY,13980000000,9089000000,4891000000,0.3498569385,0,0,0,2024000000,0,2024000000,11139000000,189000000,405000000,389000000,2898000000,0.2072961373,2478000000,0.1772532189,-374000000,2104000000,0.1505007153,550000000,1501000000,0.1073676681,3.14,3.13,480000000,480000000,https://www.sec.gov/Archives/edgar/data/1754301/000162828024036123/0001628280-24-036123-index.htm,https://www.sec.gov/Archives/edgar/data/1754301/000162828024036123/fox-20240630.htm,2024-06-30,FOXA,USD,0001754301,2024-08-08,2024-08-08 16:07:28,2024,FY,4319000000,0.0,4319000000,2364000000,626000000.0,192000000,7501000000,2600000000,3544000000.0,3038000000,6582000000,1129000000,2878000000.0,1282000000.0,14471000000,0.0,21972000000,0.0,675000000,0.0,180000000.0,2097000000,2952000000,7477000000,0.0,0,487000000,7964000000,0,955000000,10916000000,0,4000000.0,3139000000,-107000000,7678000000,10714000000,11056000000,21972000000,342000000,21972000000,1129000000,8152000000,3833000000,https://www.sec.gov/Archives/edgar/data/1754301/000162828024036123/0001628280-24-036123-index.htm,https://www.sec.gov/Archives/edgar/data/1754301/000162828024036123/fox-20240630.htm,2024-06-30,FOXA,USD,0001754301,2024-08-08,2024-08-08 16:07:28,2024,FY,1501000000,389000000,203000000.0,90000000,-570000000,-172000000,-303000000.0,-1000000,-94000000.0,227000000,1840000000,-345000000,0,-103000000,0,-4000000,-452000000,-18000000,0,-1000000000,-281000000,-42000000,-1341000000,0,47000000,4319000000,4272000000,1840000000,-345000000,1495000000,https://www.sec.gov/Archives/edgar/data/1754301/000162828024036123/0001628280-24-036123-index.htm,https://www.sec.gov/Archives/edgar/data/1754301/000162828024036123/fox-20240630.htm
